US1NYER0057  42.9735  -78.8817  185.0 NY KENMORE 0.8 NW                              
US1NYER0058  42.8421  -78.8041  185.9 NY BUFFALO 4.3 SE                              
US1NYER0059  42.9632  -78.8669  186.5 NY KENMORE 0.3 ESE                             
US1NYER0060  42.7766  -78.8444  192.0 NY BLASDELL 1.5 SSW                            
US1NYER0063  42.6020  -78.6391  430.1 NY GLENWOOD 1.5 SE                             
US1NYER0065  42.6547  -78.7201  475.8 NY BOSTON 1.5 NE                               
US1NYER0066  42.7645  -78.5980  310.0 NY EAST AURORA 1.0 ESE                         
US1NYER0067  42.8380  -78.7339  202.1 NY WEST SENECA 0.9 E                           
US1NYER0068  42.9314  -78.6785  222.5 NY LANCASTER 2.1 NNW                           
US1NYER0072  43.0137  -78.8296  173.7 NY TONAWANDA 3.1 NE                            
US1NYER0075  42.8194  -78.6214  265.8 NY ELMA CENTER 0.7 SE                          
US1NYER0077  42.6509  -78.6106  502.9 NY COLDEN 2.4 ENE                              
US1NYER0078  42.7149  -78.8339  248.7 NY HAMBURG 0.6 S                               
US1NYER0079  42.9108  -78.7049  206.7 NY DEPEW 0.1 S                                 
US1NYER0080  42.9265  -78.5952  233.2 NY LANCASTER 4.1 ENE                           
US1NYER0081  42.9705  -78.8284  182.3 NY TONAWANDA 2.6 ESE                           
US1NYER0083  42.9698  -78.7663   96.9 NY WILLIAMSVILLE 1 NW                          
US1NYER0085  42.9852  -78.4863  251.2 NY AKRON 2.4 S                                 
US1NYER0086  43.0051  -78.8660  176.5 NY TONAWANDA 1.5 NNE                           
US1NYER0093  42.8890  -78.8901  178.0 NY BUFFALO 1.5 W                               
US1NYER0094  42.7700  -78.7443  257.3 NY ORCHARD PARK 0.5 N                          
US1NYER0095  42.9508  -78.8719  183.5 NY BUFFALO 4.3 N                               
US1NYER0096  42.8100  -78.6813  254.5 NY ELMA 2.7 WSW                                
US1NYER0098  43.0521  -78.7643  176.8 NY AMHERST 5.4 NNE                             
US1NYER0100  42.7138  -78.9589  199.0 NY LAKE VIEW 1.2 W                             
US1NYER0102  42.9412  -78.7193  214.3 NY CHEEKTOWAGA 2.7 NE                          
US1NYER0103  42.8347  -78.8227  207.0 NY BUFFALO 4.2 SSE                             
US1NYER0104  42.9942  -78.7526  179.5 NY WILLIAMSVILLE 2.2 NNW                       
US1NYER0107  42.9855  -78.7269  186.2 NY AMHERST 3.3 ENE                             
US1NYER0109  42.9864  -78.8706  188.7 NY BUFFALO 6.7 N                               
US1NYER0110  42.9858  -78.8905  183.8 NY TONAWANDA 0.8 W                             
US1NYER0113  42.8370  -78.7433  198.4 NY WEST SENECA 0.4 E                           
US1NYER0116  42.8718  -78.5546  249.9 NY ALDEN 3.6 WSW                               
US1NYER0120  42.7043  -78.9621  198.4 NY DERBY 1.7 NNE                               
US1NYER0122  42.9346  -78.7830  204.5 NY CHEEKTOWAGA 2.4 NW                          
US1NYER0123  43.0455  -78.7215  177.1 NY CLARENCE CENTER 5.2 WNW                     
US1NYER0124  42.9235  -78.7679  199.0 NY CHEEKTOWAGA 1.3 NW                          
US1NYER0125  42.7228  -78.8288  249.3 NY HAMBURG 0.3 ESE                             
US1NYER0132  42.8744  -78.6603  213.4 NY LANCASTER 1.9 SSE                           
US1NYER0135  42.8540  -78.7716  187.5 NY WEST SENECA 1.5 NW                          
US1NYER0138  42.8140  -78.5967  269.4 NY EAST AURORA 3.4 NNE                         
US1NYER0145  42.8256  -78.6011  267.9 NY ELMA CENTER 1.6 E                           
US1NYER0147  42.9974  -78.7403  180.7 NY WILLIAMSVILLE 2.4 N                         
US1NYER0150  42.6348  -78.8862  318.8 NY EDEN 1.4 SSE                                
US1NYER0151  43.0074  -78.6292  197.5 NY CLARENCE CENTER 0.2 ESE                     
US1NYER0158  42.7294  -78.6056  330.7 NY EAST AURORA 2.7 SSE                         
US1NYER0159  42.9334  -78.6336  222.2 NY LANCASTER 2.9 NE                            
US1NYER0164  43.0286  -78.4836  217.0 NY AKRON 0.9 NE                                
